State,Month,MajorEligibilityGroup,CountEnrolled,DQUnusable
Utah,201709,COVID newly-eligible,0,
Utah,201709,Unknown,DS,
Utah,201710,Children,"207,814",
Utah,201710,Adult expansion group,0,
Utah,201710,Adult,"53,409",
Utah,201710,Aged,"16,546",
Utah,201710,Persons with disabilities,"42,887",
Utah,201710,COVID newly-eligible,0,
Utah,201710,Unknown,DS,
Utah,201711,Children,"207,080",
Utah,201711,Adult expansion group,0,
Utah,201711,Adult,"53,406",
Utah,201711,Aged,"16,501",
Utah,201711,Persons with disabilities,"42,944",
Utah,201711,COVID newly-eligible,0,
Utah,201711,Unknown,DS,
Utah,201712,Children,"205,909",
Utah,201712,Adult expansion group,0,
Utah,201712,Adult,"53,007",
Utah,201712,Aged,"16,561",
Utah,201712,Persons with disabilities,"42,925",
Utah,201712,COVID newly-eligible,0,
Utah,201712,Unknown,DS,
Utah,201801,Children,"205,726",
Utah,201801,Adult expansion group,0,
Utah,201801,Adult,"53,348",
Utah,201801,Aged,"16,605",
Utah,201801,Persons with disabilities,"42,896",
Utah,201801,COVID newly-eligible,0,
Utah,201801,Unknown,DS,
Utah,201802,Children,"204,809",
Utah,201802,Adult expansion group,0,
Utah,201802,Adult,"56,256",
Utah,201802,Aged,"16,577",
Utah,201802,Persons with disabilities,"42,885",
Utah,201802,COVID newly-eligible,0,
Utah,201802,Unknown,DS,
Utah,201803,Children,"203,939",
Utah,201803,Adult expansion group,0,
Utah,201803,Adult,"56,310",
Utah,201803,Aged,"16,595",
Utah,201803,Persons with disabilities,"42,817",
Utah,201803,COVID newly-eligible,0,
Utah,201803,Unknown,DS,
Utah,201804,Children,"202,898",
Utah,201804,Adult expansion group,0,
Utah,201804,Adult,"56,028",
Utah,201804,Aged,"16,626",
Utah,201804,Persons with disabilities,"42,684",
Utah,201804,COVID newly-eligible,0,
Utah,201804,Unknown,0,
Utah,201805,Children,"201,851",
Utah,201805,Adult expansion group,0,
Utah,201805,Adult,"55,674",
Utah,201805,Aged,"16,610",
Utah,201805,Persons with disabilities,"42,629",
Utah,201805,COVID newly-eligible,0,
Utah,201805,Unknown,0,
Utah,201806,Children,"200,364",
Utah,201806,Adult expansion group,0,
Utah,201806,Adult,"55,291",
Utah,201806,Aged,"16,630",
Utah,201806,Persons with disabilities,"42,545",
Utah,201806,COVID newly-eligible,0,
Utah,201806,Unknown,0,
Utah,201807,Children,"198,925",
Utah,201807,Adult expansion group,0,
Utah,201807,Adult,"54,864",
Utah,201807,Aged,"16,645",
Utah,201807,Persons with disabilities,"42,421",
Utah,201807,COVID newly-eligible,0,
Utah,201807,Unknown,0,
Utah,201808,Children,"199,136",
Utah,201808,Adult expansion group,0,
Utah,201808,Adult,"57,780",
Utah,201808,Aged,"16,692",
Utah,201808,Persons with disabilities,"42,536",
Utah,201808,COVID newly-eligible,0,
Utah,201808,Unknown,0,
Utah,201809,Children,"196,857",
Utah,201809,Adult expansion group,0,
Utah,201809,Adult,"57,104",
Utah,201809,Aged,"16,725",
Utah,201809,Persons with disabilities,"42,403",
Utah,201809,COVID newly-eligible,0,
Utah,201809,Unknown,0,
Utah,201810,Children,"195,149",
Utah,201810,Adult expansion group,0,
Utah,201810,Adult,"56,764",
Utah,201810,Aged,"16,763",
Utah,201810,Persons with disabilities,"42,361",
Utah,201810,COVID newly-eligible,0,
Utah,201810,Unknown,0,
Utah,201811,Children,"193,912",
Utah,201811,Adult expansion group,0,
Utah,201811,Adult,"58,831",
Utah,201811,Aged,"16,839",
Utah,201811,Persons with disabilities,"42,359",
Utah,201811,COVID newly-eligible,0,
Utah,201811,Unknown,0,
Utah,201812,Children,"191,179",
Utah,201812,Adult expansion group,0,
Utah,201812,Adult,"59,150",
Utah,201812,Aged,"16,838",
Utah,201812,Persons with disabilities,"42,276",
Utah,201812,COVID newly-eligible,0,
Utah,201812,Unknown,0,
Utah,201901,Children,"190,834",
Utah,201901,Adult expansion group,0,
Utah,201901,Adult,"59,067",
Utah,201901,Aged,"16,841",
Utah,201901,Persons with disabilities,"42,282",
Utah,201901,COVID newly-eligible,0,
Utah,201901,Unknown,0,
Utah,201902,Children,"190,112",
Utah,201902,Adult expansion group,0,
Utah,201902,Adult,"58,346",
Utah,201902,Aged,"16,754",
Utah,201902,Persons with disabilities,"42,169",
Utah,201902,COVID newly-eligible,0,
Utah,201902,Unknown,0,
Utah,201903,Children,"189,238",
Utah,201903,Adult expansion group,0,
Utah,201903,Adult,"57,723",
Utah,201903,Aged,"16,802",
Utah,201903,Persons with disabilities,"42,032",
Utah,201903,COVID newly-eligible,0,
Utah,201903,Unknown,0,
Utah,201904,Children,"189,306",
Utah,201904,Adult expansion group,0,
Utah,201904,Adult,"62,900",
Utah,201904,Aged,"16,855",
Utah,201904,Persons with disabilities,"42,087",
Utah,201904,COVID newly-eligible,0,
Utah,201904,Unknown,0,
Utah,201905,Children,"188,939",
Utah,201905,Adult expansion group,0,
Utah,201905,Adult,"65,346",
Utah,201905,Aged,"16,876",
Utah,201905,Persons with disabilities,"41,990",
Utah,201905,COVID newly-eligible,0,
Utah,201905,Unknown,0,
Utah,201906,Children,"187,174",
Utah,201906,Adult expansion group,0,
Utah,201906,Adult,"66,177",
Utah,201906,Aged,"16,946",
Utah,201906,Persons with disabilities,"41,767",
Utah,201906,COVID newly-eligible,0,
Utah,201906,Unknown,0,
Utah,201907,Children,"186,791",
Utah,201907,Adult expansion group,0,
Utah,201907,Adult,"67,741",
Utah,201907,Aged,"16,995",
Utah,201907,Persons with disabilities,"41,640",
Utah,201907,COVID newly-eligible,0,
Utah,201907,Unknown,0,
Utah,201908,Children,"186,871",
Utah,201908,Adult expansion group,0,
Utah,201908,Adult,"68,581",
Utah,201908,Aged,"17,011",
Utah,201908,Persons with disabilities,"41,631",
Utah,201908,COVID newly-eligible,0,
Utah,201908,Unknown,0,
Utah,201909,Children,"184,900",
Utah,201909,Adult expansion group,0,
Utah,201909,Adult,"69,138",
Utah,201909,Aged,"17,079",
Utah,201909,Persons with disabilities,"41,512",
Utah,201909,COVID newly-eligible,0,
Utah,201909,Unknown,0,
Utah,201910,Children,"183,809",
Utah,201910,Adult expansion group,0,
Utah,201910,Adult,"69,734",
Utah,201910,Aged,"17,192",
Utah,201910,Persons with disabilities,"41,612",
Utah,201910,COVID newly-eligible,0,
Utah,201910,Unknown,0,
Utah,201911,Children,"183,106",
Utah,201911,Adult expansion group,0,
Utah,201911,Adult,"70,784",
Utah,201911,Aged,"17,257",
Utah,201911,Persons with disabilities,"41,507",
Utah,201911,COVID newly-eligible,0,
Utah,201911,Unknown,0,
Utah,201912,Children,"182,299",
Utah,201912,Adult expansion group,0,
Utah,201912,Adult,"71,962",
Utah,201912,Aged,"17,341",
Utah,201912,Persons with disabilities,"41,629",
Utah,201912,COVID newly-eligible,0,
Utah,201912,Unknown,0,
Utah,202001,Children,"181,035",
Utah,202001,Adult expansion group,"46,190",
Utah,202001,Adult,"30,740",
Utah,202001,Aged,"17,363",
Utah,202001,Persons with disabilities,"41,499",
Utah,202001,COVID newly-eligible,DS,
Utah,202001,Unknown,DS,
Utah,202002,Children,"180,218",
Utah,202002,Adult expansion group,"47,858",
Utah,202002,Adult,"30,359",
Utah,202002,Aged,"17,380",
Utah,202002,Persons with disabilities,"41,431",
Utah,202002,COVID newly-eligible,0,
Utah,202002,Unknown,0,
Utah,202003,Children,"179,918",
Utah,202003,Adult expansion group,"50,104",
Utah,202003,Adult,"30,700",
Utah,202003,Aged,"17,401",
Utah,202003,Persons with disabilities,"41,302",
Utah,202003,COVID newly-eligible,0,
Utah,202003,Unknown,0,
Utah,202004,Children,"185,366",
Utah,202004,Adult expansion group,"54,367",
Utah,202004,Adult,"33,213",
Utah,202004,Aged,"17,591",
Utah,202004,Persons with disabilities,"41,718",
Utah,202004,COVID newly-eligible,0,
Utah,202004,Unknown,0,
Utah,202005,Children,"189,408",
Utah,202005,Adult expansion group,"57,623",
Utah,202005,Adult,"34,860",
Utah,202005,Aged,"17,783",
Utah,202005,Persons with disabilities,"41,943",
Utah,202005,COVID newly-eligible,DS,
Utah,202005,Unknown,0,
Utah,202006,Children,"193,647",
Utah,202006,Adult expansion group,"61,046",
Utah,202006,Adult,"36,558",
Utah,202006,Aged,"17,978",
Utah,202006,Persons with disabilities,"42,280",
Utah,202006,COVID newly-eligible,510,
Utah,202006,Unknown,0,
Utah,202007,Children,"197,519",
Utah,202007,Adult expansion group,"64,279",
Utah,202007,Adult,"38,248",
Utah,202007,Aged,"18,284",
Utah,202007,Persons with disabilities,"42,555",
Utah,202007,COVID newly-eligible,"1,182",
Utah,202007,Unknown,0,
Utah,202008,Children,"201,939",
Utah,202008,Adult expansion group,"67,333",
Utah,202008,Adult,"40,173",
Utah,202008,Aged,"18,500",
Utah,202008,Persons with disabilities,"42,844",
Utah,202008,COVID newly-eligible,"1,632",
Utah,202008,Unknown,0,
Utah,202009,Children,"205,514",
Utah,202009,Adult expansion group,"69,724",
Utah,202009,Adult,"41,957",
Utah,202009,Aged,"18,711",
Utah,202009,Persons with disabilities,"43,156",
Utah,202009,COVID newly-eligible,"2,133",
Utah,202009,Unknown,0,
Utah,202010,Children,"207,527",
Utah,202010,Adult expansion group,"72,447",
Utah,202010,Adult,"43,336",
Utah,202010,Aged,"18,948",
Utah,202010,Persons with disabilities,"43,376",
Utah,202010,COVID newly-eligible,"2,922",
Utah,202010,Unknown,0,
Utah,202011,Children,"210,305",
Utah,202011,Adult expansion group,"76,367",
Utah,202011,Adult,"44,740",
Utah,202011,Aged,"19,181",
Utah,202011,Persons with disabilities,"43,578",
Utah,202011,COVID newly-eligible,"4,380",
Utah,202011,Unknown,0,
Utah,202012,Children,"212,732",
Utah,202012,Adult expansion group,"80,127",
Utah,202012,Adult,"46,067",
Utah,202012,Aged,"19,395",
Utah,202012,Persons with disabilities,"43,709",
Utah,202012,COVID newly-eligible,"5,380",
Utah,202012,Unknown,DS,
Vermont,201601,Children,"75,786",High Concern
Vermont,201601,Adult expansion group,"63,656",High Concern
Vermont,201601,Adult,"24,566",High Concern
Vermont,201601,Aged,"20,098",High Concern
Vermont,201601,Persons with disabilities,"22,434",High Concern
Vermont,201601,COVID newly-eligible,0,High Concern
Vermont,201601,Unknown,0,High Concern
Vermont,201602,Children,"76,187",High Concern
Vermont,201602,Adult expansion group,"64,601",High Concern
Vermont,201602,Adult,"24,420",High Concern
Vermont,201602,Aged,"20,076",High Concern
Vermont,201602,Persons with disabilities,"22,422",High Concern
Vermont,201602,COVID newly-eligible,0,High Concern
Vermont,201602,Unknown,0,High Concern
Vermont,201603,Children,"76,005",High Concern
Vermont,201603,Adult expansion group,"65,116",High Concern
Vermont,201603,Adult,"24,165",High Concern
Vermont,201603,Aged,"19,979",High Concern
Vermont,201603,Persons with disabilities,"22,279",High Concern
Vermont,201603,COVID newly-eligible,0,High Concern
Vermont,201603,Unknown,0,High Concern
Vermont,201604,Children,"76,165",High Concern
Vermont,201604,Adult expansion group,"66,136",High Concern
Vermont,201604,Adult,"23,756",High Concern
Vermont,201604,Aged,"19,937",High Concern
Vermont,201604,Persons with disabilities,"22,174",High Concern
Vermont,201604,COVID newly-eligible,0,High Concern
Vermont,201604,Unknown,0,High Concern
Vermont,201605,Children,"74,626",High Concern
Vermont,201605,Adult expansion group,"64,771",High Concern
Vermont,201605,Adult,"22,787",High Concern
Vermont,201605,Aged,"19,914",High Concern
Vermont,201605,Persons with disabilities,"22,030",High Concern
Vermont,201605,COVID newly-eligible,0,High Concern
Vermont,201605,Unknown,0,High Concern
Vermont,201606,Children,"73,645",High Concern
Vermont,201606,Adult expansion group,"62,851",High Concern
Vermont,201606,Adult,"21,787",High Concern
Vermont,201606,Aged,"19,911",High Concern
Vermont,201606,Persons with disabilities,"22,022",High Concern
Vermont,201606,COVID newly-eligible,0,High Concern
Vermont,201606,Unknown,0,High Concern
Vermont,201607,Children,"71,758",High Concern
Vermont,201607,Adult expansion group,"61,487",High Concern
Vermont,201607,Adult,"19,868",High Concern
Vermont,201607,Aged,"19,787",High Concern
Vermont,201607,Persons with disabilities,"21,951",High Concern
Vermont,201607,COVID newly-eligible,0,High Concern
Vermont,201607,Unknown,0,High Concern
Vermont,201608,Children,"70,876",High Concern
Vermont,201608,Adult expansion group,"60,812",High Concern
Vermont,201608,Adult,"18,189",High Concern
Vermont,201608,Aged,"19,787",High Concern
Vermont,201608,Persons with disabilities,"21,846",High Concern
Vermont,201608,COVID newly-eligible,0,High Concern
Vermont,201608,Unknown,0,High Concern
Vermont,201609,Children,"70,297",High Concern
Vermont,201609,Adult expansion group,"59,589",High Concern
Vermont,201609,Adult,"16,715",High Concern
Vermont,201609,Aged,"19,799",High Concern
Vermont,201609,Persons with disabilities,"21,770",High Concern
Vermont,201609,COVID newly-eligible,0,High Concern
Vermont,201609,Unknown,0,High Concern
Vermont,201610,Children,"69,993",High Concern
Vermont,201610,Adult expansion group,"58,393",High Concern
Vermont,201610,Adult,"15,600",High Concern
Vermont,201610,Aged,"19,682",High Concern
Vermont,201610,Persons with disabilities,"21,640",High Concern
Vermont,201610,COVID newly-eligible,0,High Concern
Vermont,201610,Unknown,0,High Concern
Vermont,201611,Children,"70,060",High Concern
Vermont,201611,Adult expansion group,"58,707",High Concern
Vermont,201611,Adult,"14,648",High Concern
Vermont,201611,Aged,"19,551",High Concern
Vermont,201611,Persons with disabilities,"21,568",High Concern
Vermont,201611,COVID newly-eligible,0,High Concern
Vermont,201611,Unknown,0,High Concern
Vermont,201612,Children,"70,421",High Concern
Vermont,201612,Adult expansion group,"58,933",High Concern
Vermont,201612,Adult,"14,276",High Concern
Vermont,201612,Aged,"19,494",High Concern
Vermont,201612,Persons with disabilities,"21,548",High Concern
Vermont,201612,COVID newly-eligible,0,High Concern
Vermont,201612,Unknown,0,High Concern
Vermont,201701,Children,"70,305",High Concern
Vermont,201701,Adult expansion group,"59,078",High Concern
Vermont,201701,Adult,"13,837",High Concern
Vermont,201701,Aged,"19,455",High Concern
Vermont,201701,Persons with disabilities,"21,496",High Concern
Vermont,201701,COVID newly-eligible,0,High Concern
Vermont,201701,Unknown,0,High Concern
Vermont,201702,Children,"70,573",High Concern
Vermont,201702,Adult expansion group,"59,847",High Concern
Vermont,201702,Adult,"13,631",High Concern
Vermont,201702,Aged,"19,333",High Concern
Vermont,201702,Persons with disabilities,"21,483",High Concern
Vermont,201702,COVID newly-eligible,0,High Concern
Vermont,201702,Unknown,0,High Concern
Vermont,201703,Children,"70,580",High Concern
Vermont,201703,Adult expansion group,"60,184",High Concern
Vermont,201703,Adult,"13,499",High Concern
Vermont,201703,Aged,"19,277",High Concern
Vermont,201703,Persons with disabilities,"21,461",High Concern
Vermont,201703,COVID newly-eligible,0,High Concern
Vermont,201703,Unknown,0,High Concern
Vermont,201704,Children,"69,910",High Concern
Vermont,201704,Adult expansion group,"60,288",High Concern
Vermont,201704,Adult,"13,149",High Concern
Vermont,201704,Aged,"19,233",High Concern
Vermont,201704,Persons with disabilities,"21,424",High Concern
Vermont,201704,COVID newly-eligible,0,High Concern
Vermont,201704,Unknown,0,High Concern
Vermont,201705,Children,"69,955",High Concern
Vermont,201705,Adult expansion group,"60,256",High Concern
Vermont,201705,Adult,"12,978",High Concern
Vermont,201705,Aged,"19,206",High Concern
Vermont,201705,Persons with disabilities,"21,387",High Concern
Vermont,201705,COVID newly-eligible,0,High Concern
Vermont,201705,Unknown,0,High Concern
Vermont,201706,Children,"70,068",High Concern
Vermont,201706,Adult expansion group,"60,394",High Concern
Vermont,201706,Adult,"12,881",High Concern
Vermont,201706,Aged,"19,214",High Concern
Vermont,201706,Persons with disabilities,"21,346",High Concern
Vermont,201706,COVID newly-eligible,0,High Concern
Vermont,201706,Unknown,0,High Concern
Vermont,201707,Children,"69,691",High Concern
Vermont,201707,Adult expansion group,"59,937",High Concern
Vermont,201707,Adult,"12,513",High Concern
Vermont,201707,Aged,"19,137",High Concern
Vermont,201707,Persons with disabilities,"21,345",High Concern
Vermont,201707,COVID newly-eligible,0,High Concern
Vermont,201707,Unknown,0,High Concern
Vermont,201708,Children,"69,262",High Concern
Vermont,201708,Adult expansion group,"58,760",High Concern
Vermont,201708,Adult,"12,132",High Concern
Vermont,201708,Aged,"19,115",High Concern
Vermont,201708,Persons with disabilities,"21,340",High Concern
Vermont,201708,COVID newly-eligible,0,High Concern
Vermont,201708,Unknown,0,High Concern
Vermont,201709,Children,"68,607",High Concern
Vermont,201709,Adult expansion group,"58,360",High Concern
Vermont,201709,Adult,"11,663",High Concern
Vermont,201709,Aged,"19,112",High Concern
Vermont,201709,Persons with disabilities,"21,346",High Concern
Vermont,201709,COVID newly-eligible,0,High Concern
Vermont,201709,Unknown,0,High Concern
Vermont,201710,Children,"68,463",High Concern
Vermont,201710,Adult expansion group,"58,039",High Concern
Vermont,201710,Adult,"11,519",High Concern
Vermont,201710,Aged,"19,149",High Concern
Vermont,201710,Persons with disabilities,"21,321",High Concern
Vermont,201710,COVID newly-eligible,0,High Concern
Vermont,201710,Unknown,0,High Concern
Vermont,201711,Children,"68,247",High Concern
Vermont,201711,Adult expansion group,"57,863",High Concern
Vermont,201711,Adult,"11,446",High Concern
Vermont,201711,Aged,"19,123",High Concern
Vermont,201711,Persons with disabilities,"21,280",High Concern
Vermont,201711,COVID newly-eligible,0,High Concern
Vermont,201711,Unknown,0,High Concern
Vermont,201712,Children,"68,192",High Concern
Vermont,201712,Adult expansion group,"57,928",High Concern
Vermont,201712,Adult,"11,436",High Concern
Vermont,201712,Aged,"19,120",High Concern
Vermont,201712,Persons with disabilities,"21,267",High Concern
Vermont,201712,COVID newly-eligible,0,High Concern
Vermont,201712,Unknown,0,High Concern
Vermont,201801,Children,"68,485",High Concern
Vermont,201801,Adult expansion group,"58,414",High Concern
Vermont,201801,Adult,"11,775",High Concern
Vermont,201801,Aged,"19,092",High Concern
Vermont,201801,Persons with disabilities,"21,235",High Concern
Vermont,201801,COVID newly-eligible,0,High Concern
Vermont,201801,Unknown,0,High Concern
Vermont,201802,Children,"68,570",High Concern
Vermont,201802,Adult expansion group,"58,512",High Concern
Vermont,201802,Adult,"11,960",High Concern
Vermont,201802,Aged,"19,021",High Concern
Vermont,201802,Persons with disabilities,"21,067",High Concern
Vermont,201802,COVID newly-eligible,0,High Concern
Vermont,201802,Unknown,0,High Concern
Vermont,201803,Children,"68,733",High Concern
Vermont,201803,Adult expansion group,"58,613",High Concern
Vermont,201803,Adult,"12,036",High Concern
Vermont,201803,Aged,"18,975",High Concern
Vermont,201803,Persons with disabilities,"21,029",High Concern
